Sekunden;Gas;Aussen;Kessel;Wasser;Relais;Programm;;Status;;;Tag
1769089687;6242,30;-2,75;46,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089692;6242,30;-2,75;47,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089697;6242,30;-2,75;47,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089704;6242,30;-2,75;48,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089707;6242,30;-2,75;48,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089711;6242,30;-2,75;49,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089716;6242,30;-2,75;49,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089721;6242,30;-2,75;50,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089728;6242,30;-2,75;50,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089731;6242,30;-2,75;51,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089738;6242,30;-2,75;51,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089745;6242,30;-2,75;52,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089753;6242,30;-2,75;52,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089761;6242,30;-2,75;53,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089792;6242,30;-2,75;52,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089804;6242,30;-2,75;52,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089812;6242,30;-2,75;51,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089821;6242,30;-2,75;51,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089826;6242,30;-2,75;50,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089831;6242,30;-2,75;50,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089838;6242,30;-2,75;49,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089846;6242,30;-2,75;49,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089853;6242,30;-2,75;48,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089860;6242,30;-2,75;48,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089872;6242,30;-2,75;47,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089882;6242,30;-2,75;47,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089897;6242,30;-2,75;46,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089912;6242,30;-2,75;46,0;36,5;0xd0;0x00;;0x05;;;0x84
1769089934;6242,30;-2,75;45,5;36,5;0xd0;0x00;;0x05;;;0x84
1769089965;6242,30;-2,75;45,0;36,5;0xd0;0x00;;0x05;;;0x84
1769090000;6242,30;-2,75;44,5;36,5;0xd0;0x00;;0x05;;;0x84
1769090031;6242,30;-2,25;44,0;36,5;0xd0;0x00;;0x05;;;0x84
1769090073;6242,30;-2,25;43,5;36,5;0xd0;0x00;;0x05;;;0x84
1769090114;6242,30;-2,25;43,0;36,5;0xd0;0x00;;0x05;;;0x84
1769090156;6242,30;-2,25;42,5;36,5;0xd0;0x00;;0x05;;;0x84
1769090202;6242,30;-2,25;42,0;36,5;0xd0;0x00;;0x05;;;0x84
1769090251;6242,30;-2,25;41,5;36,5;0xd0;0x00;;0x05;;;0x84
1769090307;6242,30;-2,25;41,0;36,5;0xd0;0x00;;0x05;;;0x84
1769090373;6242,30;-2,25;40,5;36,5;0xd0;0x00;;0x05;;;0x84
1769090432;6242,30;-2,25;40,0;36,5;0xd0;0x00;;0x05;;;0x84
1769090473;6242,30;-2,25;39,5;36,5;0xd0;0x00;;0x05;;;0x84
1769090539;6242,30;-2,25;39,0;36,5;0xd0;0x00;;0x05;;;0x84
1769090596;6242,30;-2,25;38,5;36,5;0xd0;0x00;;0x05;;;0x84
1769090667;6242,30;-2,25;38,0;36,5;0xd0;0x00;;0x05;;;0x84
1769090689;6242,30;-2,25;38,0;36,0;0xd0;0x00;;0x05;;;0x84
1769090713;6242,30;-2,25;37,5;36,0;0xd0;0x00;;0x05;;;0x84
1769090808;6242,30;-2,25;37,0;36,0;0xd0;0x00;;0x05;;;0x84
1769090870;6242,30;-2,25;36,5;36,0;0xd0;0x00;;0x05;;;0x84
1769090938;6242,30;-2,25;36,0;36,0;0xd0;0x00;;0x05;;;0x84
1769090991;6242,30;-2,25;35,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091077;6242,30;-2,25;35,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091087;6242,30;-2,25;35,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091117;6242,31;-2,25;35,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091129;6242,32;-2,25;35,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091141;6242,33;-2,25;35,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091145;6242,33;-2,25;34,5;36,0;0xd1;0x00;;0x05;;;0x84
1769091151;6242,33;-2,25;34,5;36,0;0x91;0x00;;0x05;;;0x84
1769091153;6242,34;-2,25;34,5;36,0;0x91;0x00;;0x05;;;0x84
1769091162;6242,34;-2,25;35,0;36,0;0x91;0x00;;0x05;;;0x84
1769091165;6242,35;-2,25;35,0;36,0;0x91;0x00;;0x05;;;0x84
1769091177;6242,36;-2,25;35,0;36,0;0x91;0x00;;0x05;;;0x84
1769091184;6242,36;-2,25;35,5;36,0;0x91;0x00;;0x05;;;0x84
1769091189;6242,37;-2,25;35,5;36,0;0x91;0x00;;0x05;;;0x84
1769091195;6242,37;-2,25;36,0;36,0;0x91;0x00;;0x05;;;0x84
1769091201;6242,38;-2,25;36,0;36,0;0x91;0x00;;0x05;;;0x84
1769091202;6242,38;-2,25;36,5;36,0;0x91;0x00;;0x05;;;0x84
1769091209;6242,38;-2,25;37,0;36,0;0x91;0x00;;0x05;;;0x84
1769091213;6242,39;-2,25;37,0;36,0;0x91;0x00;;0x05;;;0x84
1769091214;6242,39;-2,25;37,5;36,0;0x91;0x00;;0x05;;;0x84
1769091221;6242,39;-2,25;38,0;36,0;0x91;0x00;;0x05;;;0x84
1769091224;6242,39;-2,25;38,5;36,0;0x91;0x00;;0x05;;;0x84
1769091225;6242,40;-2,25;38,5;36,0;0x91;0x00;;0x05;;;0x84
1769091228;6242,40;-2,25;39,0;36,0;0x91;0x00;;0x05;;;0x84
1769091231;6242,40;-2,25;39,5;36,0;0x91;0x00;;0x05;;;0x84
1769091234;6242,40;-2,25;40,0;36,0;0x91;0x00;;0x05;;;0x84
1769091237;6242,41;-2,25;40,0;36,0;0x91;0x00;;0x05;;;0x84
1769091238;6242,41;-2,25;40,5;36,0;0x91;0x00;;0x05;;;0x84
1769091243;6242,41;-2,25;41,0;36,0;0x91;0x00;;0x05;;;0x84
1769091246;6242,41;-2,25;41,5;36,0;0x91;0x00;;0x05;;;0x84
1769091248;6242,41;-2,25;42,0;36,0;0x91;0x00;;0x05;;;0x84
1769091249;6242,42;-2,25;42,0;36,0;0x91;0x00;;0x05;;;0x84
1769091250;6242,42;-2,25;42,5;36,0;0x91;0x00;;0x05;;;0x84
1769091253;6242,42;-2,25;43,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091256;6242,42;-2,25;43,5;36,0;0xd1;0x00;;0x05;;;0x84
1769091258;6242,42;-2,25;44,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091261;6242,43;-2,25;44,5;36,0;0xd1;0x00;;0x05;;;0x84
1769091263;6242,43;-2,25;45,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091268;6242,43;-2,25;45,5;36,0;0xd1;0x00;;0x05;;;0x84
1769091270;6242,43;-2,25;46,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091273;6242,43;-2,25;46,5;36,0;0xd1;0x00;;0x05;;;0x84
1769091275;6242,43;-2,25;47,0;36,0;0xd1;0x00;;0x05;;;0x84
1769091278;6242,43;-2,25;47,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091280;6242,43;-2,25;48,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091283;6242,43;-2,25;48,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091287;6242,43;-2,25;49,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091292;6242,43;-2,25;49,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091294;6242,43;-2,25;50,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091295;6242,43;-2,25;50,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091299;6242,43;-2,25;51,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091302;6242,43;-2,25;51,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091306;6242,43;-2,25;52,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091309;6242,43;-2,25;52,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091314;6242,43;-2,25;53,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091317;6242,43;-2,25;53,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091322;6242,43;-2,25;54,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091327;6242,43;-2,25;54,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091333;6242,43;-2,25;55,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091343;6242,43;-2,25;55,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091353;6242,43;-2,25;56,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091370;6242,43;-2,25;55,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091380;6242,43;-2,25;55,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091387;6242,43;-2,25;54,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091392;6242,43;-2,25;54,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091395;6242,43;-2,25;53,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091400;6242,43;-2,25;53,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091404;6242,43;-2,25;52,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091409;6242,43;-2,25;52,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091412;6242,43;-2,25;51,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091416;6242,43;-2,25;51,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091419;6242,43;-2,25;50,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091422;6242,43;-2,25;50,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091426;6242,43;-2,25;49,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091429;6242,43;-2,25;49,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091434;6242,43;-2,25;48,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091438;6242,43;-2,25;48,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091443;6242,43;-2,25;47,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091448;6242,43;-2,25;47,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091453;6242,43;-2,25;46,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091460;6242,43;-2,25;46,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091465;6242,43;-2,25;45,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091470;6242,43;-2,25;45,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091475;6242,43;-2,25;44,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091485;6242,43;-2,25;44,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091493;6242,43;-2,25;43,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091510;6242,43;-2,25;43,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091543;6242,43;-2,25;42,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091583;6242,43;-2,25;42,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091617;6242,43;-2,25;41,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091641;6242,43;-2,25;41,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091673;6242,43;-2,25;40,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091705;6242,43;-2,25;40,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091734;6242,43;-2,25;39,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091774;6242,43;-2,25;39,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091812;6242,43;-2,25;38,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091846;6242,43;-2,25;38,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091868;6242,43;-2,25;37,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091915;6242,43;-2,25;37,0;36,0;0xd0;0x00;;0x05;;;0x84
1769091956;6242,43;-2,25;36,5;36,0;0xd0;0x00;;0x05;;;0x84
1769091986;6242,43;-2,25;36,0;36,0;0xd0;0x00;;0x05;;;0x84
1769092015;6242,43;-2,25;35,5;36,0;0xd0;0x00;;0x05;;;0x84
1769092056;6242,43;-2,25;35,0;36,0;0xd0;0x00;;0x05;;;0x84
1769092057;6242,43;-2,25;35,0;36,0;0xd1;0x00;;0x05;;;0x84
1769092098;6242,44;-2,25;34,5;36,0;0xd1;0x00;;0x05;;;0x84
1769092106;6242,44;-2,25;34,5;35,5;0xd1;0x00;;0x05;;;0x84
1769092108;6242,44;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769092110;6242,45;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769092122;6242,46;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769092134;6242,47;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769092146;6242,48;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769092157;6242,48;-2,25;35,0;35,5;0x91;0x00;;0x05;;;0x84
1769092158;6242,49;-2,25;35,0;35,5;0x91;0x00;;0x05;;;0x84
1769092170;6242,50;-2,25;35,0;35,5;0x91;0x00;;0x05;;;0x84
1769092171;6242,50;-2,25;35,5;35,5;0x91;0x00;;0x05;;;0x84
1769092177;6242,50;-2,25;36,0;35,5;0x91;0x00;;0x05;;;0x84
1769092182;6242,51;-2,25;36,0;35,5;0x91;0x00;;0x05;;;0x84
1769092184;6242,51;-2,25;36,5;35,5;0x91;0x00;;0x05;;;0x84
1769092191;6242,51;-2,25;37,0;35,5;0x91;0x00;;0x05;;;0x84
1769092194;6242,52;-2,25;37,0;35,5;0x91;0x00;;0x05;;;0x84
1769092196;6242,52;-2,25;37,5;35,5;0x91;0x00;;0x05;;;0x84
1769092201;6242,52;-2,25;38,0;35,5;0x91;0x00;;0x05;;;0x84
1769092204;6242,52;-2,25;38,5;35,5;0x91;0x00;;0x05;;;0x84
1769092206;6242,53;-2,25;38,5;35,5;0x91;0x00;;0x05;;;0x84
1769092210;6242,53;-2,25;39,0;35,5;0x91;0x00;;0x05;;;0x84
1769092215;6242,53;-2,25;39,5;35,5;0x91;0x00;;0x05;;;0x84
1769092216;6242,53;-2,25;40,0;35,5;0x91;0x00;;0x05;;;0x84
1769092218;6242,54;-2,25;40,0;35,5;0x91;0x00;;0x05;;;0x84
1769092220;6242,54;-2,25;40,5;35,5;0x91;0x00;;0x05;;;0x84
1769092223;6242,54;-2,25;41,0;35,5;0x91;0x00;;0x05;;;0x84
1769092225;6242,54;-2,25;41,5;35,5;0x91;0x00;;0x05;;;0x84
1769092228;6242,54;-2,25;42,0;35,5;0x91;0x00;;0x05;;;0x84
1769092230;6242,55;-2,25;42,0;35,5;0x91;0x00;;0x05;;;0x84
1769092232;6242,55;-2,25;42,5;35,5;0x91;0x00;;0x05;;;0x84
1769092233;6242,55;-2,25;43,0;35,5;0x91;0x00;;0x05;;;0x84
1769092235;6242,55;-2,25;43,0;35,5;0xd1;0x00;;0x05;;;0x84
1769092238;6242,55;-2,25;43,5;35,5;0xd1;0x00;;0x05;;;0x84
1769092240;6242,55;-2,25;44,0;35,5;0xd1;0x00;;0x05;;;0x84
1769092242;6242,56;-2,25;44,0;35,5;0xd1;0x00;;0x05;;;0x84
1769092243;6242,56;-2,25;44,5;35,5;0xd1;0x00;;0x05;;;0x84
1769092245;6242,56;-2,25;45,0;35,5;0xd1;0x00;;0x05;;;0x84
1769092247;6242,56;-2,25;45,5;35,5;0xd1;0x00;;0x05;;;0x84
1769092248;6242,56;-2,25;45,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092250;6242,56;-2,25;46,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092252;6242,56;-2,25;46,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092255;6242,56;-2,25;47,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092259;6242,56;-2,25;47,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092262;6242,56;-2,25;48,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092265;6242,56;-2,25;48,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092267;6242,56;-2,25;49,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092271;6242,56;-2,25;49,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092272;6242,56;-2,25;50,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092276;6242,56;-2,25;50,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092279;6242,56;-2,25;51,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092282;6242,56;-2,25;51,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092287;6242,56;-2,25;52,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092291;6242,56;-2,25;52,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092294;6242,56;-2,25;53,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092299;6242,56;-2,25;53,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092304;6242,56;-2,25;54,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092313;6242,56;-2,25;54,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092320;6242,56;-2,25;55,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092333;6242,56;-2,25;55,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092343;6242,56;-2,25;55,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092352;6242,56;-2,25;54,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092359;6242,56;-2,25;54,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092364;6242,56;-2,25;53,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092367;6242,56;-2,25;53,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092372;6242,56;-2,25;52,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092375;6242,56;-2,25;52,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092381;6242,56;-2,25;51,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092384;6242,56;-2,25;51,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092386;6242,56;-2,25;50,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092389;6242,56;-2,25;50,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092392;6242,56;-2,25;49,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092396;6242,56;-2,25;49,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092399;6242,56;-2,25;48,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092406;6242,56;-2,25;48,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092409;6242,56;-2,25;47,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092413;6242,56;-2,25;47,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092416;6242,56;-2,25;46,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092420;6242,56;-2,25;46,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092425;6242,56;-2,25;45,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092430;6242,56;-2,25;45,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092435;6242,56;-2,25;44,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092441;6242,56;-2,25;44,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092447;6242,56;-2,25;43,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092455;6242,56;-2,25;43,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092464;6242,56;-2,25;42,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092477;6242,56;-2,25;42,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092494;6242,56;-2,25;41,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092535;6242,56;-2,25;41,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092575;6242,56;-2,25;40,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092609;6242,56;-2,25;40,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092629;6242,56;-2,25;39,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092655;6242,56;-2,25;39,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092685;6242,56;-2,25;38,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092726;6242,56;-2,25;38,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092760;6242,56;-2,25;37,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092814;6242,56;-2,25;37,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092844;6242,56;-2,25;36,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092885;6242,56;-2,25;36,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092914;6242,56;-2,25;35,5;35,5;0xd0;0x00;;0x05;;;0x84
1769092965;6242,56;-2,25;35,0;35,5;0xd0;0x00;;0x05;;;0x84
1769092977;6242,56;-2,25;35,0;35,5;0xd1;0x00;;0x05;;;0x84
1769093010;6242,57;-2,25;34,5;35,5;0xd1;0x00;;0x05;;;0x84
1769093014;6242,57;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769093022;6242,58;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769093033;6242,59;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769093045;6242,60;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769093058;6242,61;-2,25;34,5;35,5;0x91;0x00;;0x05;;;0x84
1769093059;6242,61;-2,25;35,0;35,5;0x91;0x00;;0x05;;;0x84
1769093070;6242,62;-2,25;35,0;35,5;0x91;0x00;;0x05;;;0x84
1769093075;6242,62;-2,25;35,5;35,5;0x91;0x00;;0x05;;;0x84
1769093082;6242,63;-2,25;35,5;35,5;0x91;0x00;;0x05;;;0x84
1769093085;6242,63;-2,25;36,0;35,5;0x91;0x00;;0x05;;;0x84
1769093093;6242,63;-2,25;36,5;35,5;0x91;0x00;;0x05;;;0x84
1769093094;6242,64;-2,25;36,5;35,5;0x91;0x00;;0x05;;;0x84
1769093100;6242,64;-2,25;37,0;35,5;0x91;0x00;;0x05;;;0x84
1769093105;6242,64;-2,25;37,5;35,5;0x91;0x00;;0x05;;;0x84
1769093106;6242,65;-2,25;37,5;35,5;0x91;0x00;;0x05;;;0x84
1769093109;6242,65;-2,25;38,0;35,5;0x91;0x00;;0x05;;;0x84
1769093115;6242,65;-2,25;38,5;35,5;0x91;0x00;;0x05;;;0x84
1769093118;6242,66;-2,25;38,5;35,5;0x91;0x00;;0x05;;;0x84
1769093119;6242,66;-2,25;39,0;35,5;0x91;0x00;;0x05;;;0x84
1769093122;6242,66;-2,25;39,5;35,5;0x91;0x00;;0x05;;;0x84
1769093124;6242,66;-2,25;40,0;35,5;0x91;0x00;;0x05;;;0x84
1769093127;6242,66;-2,25;40,5;35,5;0x91;0x00;;0x05;;;0x84
1769093130;6242,67;-2,25;40,5;35,5;0x91;0x00;;0x05;;;0x84
1769093131;6242,67;-2,25;41,0;35,5;0x91;0x00;;0x05;;;0x84
1769093134;6242,67;-2,25;41,5;35,5;0x91;0x00;;0x05;;;0x84
1769093139;6242,67;-2,25;42,0;35,5;0x91;0x00;;0x05;;;0x84
1769093141;6242,67;-2,25;42,5;35,5;0x91;0x00;;0x05;;;0x84
1769093142;6242,68;-2,25;42,5;35,5;0xd1;0x00;;0x05;;;0x84
1769093144;6242,68;-2,25;43,0;35,5;0xd1;0x00;;0x05;;;0x84
1769093146;6242,68;-2,25;43,5;35,5;0xd1;0x00;;0x05;;;0x84
1769093148;6242,68;-2,25;44,0;35,5;0xd1;0x00;;0x05;;;0x84
1769093151;6242,68;-2,25;44,5;35,5;0xd1;0x00;;0x05;;;0x84
1769093153;6242,68;-2,25;45,0;35,5;0xd1;0x00;;0x05;;;0x84
1769093154;6242,69;-2,25;45,0;35,5;0xd1;0x00;;0x05;;;0x84
1769093156;6242,69;-2,25;45,5;35,5;0xd1;0x00;;0x05;;;0x84
1769093158;6242,69;-2,25;46,0;35,5;0xd1;0x00;;0x05;;;0x84
1769093163;6242,69;-2,25;46,5;35,5;0xd1;0x00;;0x05;;;0x84
1769093164;6242,69;-2,25;47,0;35,5;0xd1;0x00;;0x05;;;0x84
1769093168;6242,69;-2,25;47,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093169;6242,69;-2,25;48,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093173;6242,69;-2,25;48,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093175;6242,69;-2,25;49,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093178;6242,69;-2,25;49,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093180;6242,69;-2,25;50,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093183;6242,69;-2,25;50,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093188;6242,69;-2,25;51,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093190;6242,69;-2,25;51,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093193;6242,69;-2,25;52,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093197;6242,69;-2,25;52,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093200;6242,69;-2,25;53,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093205;6242,69;-2,25;53,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093210;6242,69;-2,25;54,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093215;6242,69;-2,25;54,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093220;6242,69;-2,25;55,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093229;6242,69;-2,25;55,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093239;6242,69;-2,25;56,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093259;6242,69;-2,25;55,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093268;6242,69;-2,25;55,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093275;6242,69;-2,25;54,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093281;6242,69;-2,25;54,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093285;6242,69;-2,25;53,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093288;6242,69;-2,25;53,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093291;6242,69;-2,25;52,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093296;6242,69;-2,25;52,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093300;6242,69;-2,25;51,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093305;6242,69;-2,25;51,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093308;6242,69;-2,25;50,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093310;6242,69;-2,25;50,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093313;6242,69;-2,25;49,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093318;6242,69;-2,25;49,0;35,5;0xd0;0x00;;0x05;;;0x84
1769093322;6242,69;-2,25;48,5;35,5;0xd0;0x00;;0x05;;;0x84
1769093325;6242,69;-2,25;48,0;35,5;0xd0;0x00;;0x05;;;0x84
